Time[s], 通道 0, 通道 1
13.9214467, 0, 1
13.9214477, 0, 0
13.9214494, 0, 1
13.9214503, 0, 0
13.9214520, 0, 1
13.9214530, 0, 0
13.9214546, 0, 1
13.9214556, 0, 0
13.9214557, 1, 0
13.9214572, 1, 1
13.9214582, 1, 0
13.9214599, 1, 1
13.9214608, 1, 0
13.9214616, 0, 0
13.9214705, 0, 1
13.9214715, 0, 0
13.9214731, 0, 1
13.9214741, 0, 0
13.9214757, 0, 1
13.9214767, 0, 0
13.9214784, 0, 1
13.9214793, 0, 0
13.9214810, 0, 1
13.9214820, 0, 0
13.9214836, 0, 1
13.9214846, 0, 0
13.9214862, 0, 1
13.9214872, 0, 0
13.9214873, 1, 0
13.9214889, 1, 1
13.9214898, 1, 0
13.9214915, 1, 1
13.9214925, 1, 0
13.9214933, 0, 0
13.9215028, 0, 1
13.9215038, 0, 0
13.9215124, 0, 1
13.9215134, 0, 0
13.9215150, 0, 1
13.9215160, 0, 0
13.9215177, 0, 1
13.9215186, 0, 0
13.9215203, 0, 1
13.9215213, 0, 0
13.9215229, 0, 1
13.9215239, 0, 0
13.9215255, 0, 1
13.9215265, 0, 0
13.9215282, 0, 1
13.9215291, 0, 0
13.9215308, 0, 1
13.9215318, 0, 0
13.9215319, 1, 0
13.9215326, 0, 0
13.9215437, 0, 1
13.9215446, 0, 0
13.9215533, 0, 1
13.9215543, 0, 0
13.9215559, 0, 1
13.9215569, 0, 0
13.9215585, 0, 1
13.9215595, 0, 0
13.9215612, 0, 1
13.9215621, 0, 0
13.9215638, 0, 1
13.9215648, 0, 0
13.9215664, 0, 1
13.9215674, 0, 0
13.9215690, 0, 1
13.9215700, 0, 0
13.9215717, 0, 1
13.9215726, 0, 0
13.9215728, 1, 0
13.9215735, 0, 0
13.9215847, 0, 1
13.9215857, 0, 0
13.9215944, 0, 1
13.9215953, 0, 0
13.9215970, 0, 1
13.9215980, 0, 0
13.9215996, 0, 1
13.9216006, 0, 0
13.9216007, 1, 0
13.9216022, 1, 1
13.9216032, 1, 0
13.9216033, 0, 0
13.9216049, 0, 1
13.9216058, 0, 0
13.9216075, 0, 1
13.9216085, 0, 0
13.9216086, 1, 0
13.9216101, 1, 1
13.9216111, 1, 0
13.9216112, 0, 0
13.9216127, 0, 1
13.9216137, 0, 0
13.9216138, 1, 0
13.9216145, 0, 0
13.9216258, 0, 1
13.9216268, 0, 0
13.9216354, 0, 1
13.9216364, 0, 0
13.9216380, 0, 1
13.9216390, 0, 0
13.9216392, 1, 0
13.9216407, 1, 1
13.9216416, 1, 0
13.9216433, 1, 1
13.9216443, 1, 0
13.9216444, 0, 0
13.9216459, 0, 1
13.9216469, 0, 0
13.9216485, 0, 1
13.9216495, 0, 0
13.9216497, 1, 0
13.9216512, 1, 1
13.9216522, 1, 0
13.9216523, 0, 0
13.9216538, 0, 1
13.9216548, 0, 0
13.9216549, 1, 0
13.9216556, 0, 0
13.9216654, 1, 0
13.9216662, 1, 1
13.9216672, 1, 0
13.9216674, 0, 0
13.9216689, 0, 1
13.9216699, 1, 1
13.9222143, 0, 1
13.9222151, 0, 0
13.9222167, 0, 1
13.9222177, 0, 0
13.9222194, 0, 1
13.9222203, 0, 0
13.9222220, 0, 1
13.9222230, 0, 0
13.9222246, 0, 1
13.9222256, 0, 0
13.9222272, 0, 1
13.9222282, 0, 0
13.9222284, 1, 0
13.9222299, 1, 1
13.9222308, 1, 0
13.9222310, 0, 0
13.9222325, 0, 1
13.9222335, 0, 0
13.9222351, 0, 1
13.9222361, 0, 0
13.9222435, 0, 1
13.9222445, 0, 0
13.9222446, 1, 0
13.9222453, 0, 0
13.9222509, 1, 0
13.9222517, 1, 1
13.9222527, 1, 0
13.9222529, 0, 0
13.9222544, 0, 1
13.9222554, 0, 0
13.9222570, 0, 1
13.9222580, 0, 0
13.9222596, 0, 1
13.9222606, 0, 0
13.9222622, 0, 1
13.9222632, 0, 0
13.9222649, 0, 1
13.9222658, 0, 0
13.9222661, 1, 0
13.9222675, 1, 1
13.9222685, 1, 0
13.9222687, 0, 0
13.9222701, 0, 1
13.9222711, 0, 0
13.9222713, 1, 0
13.9222796, 0, 0
13.9222797, 0, 1
13.9222807, 0, 0
13.9222809, 1, 0
13.9222815, 0, 0
13.9222877, 0, 1
13.9222887, 1, 1
15.6710366, 0, 1
15.6710374, 0, 0
15.6710390, 0, 1
15.6710400, 0, 0
15.6710416, 0, 1
15.6710426, 0, 0
15.6710443, 0, 1
15.6710452, 0, 0
15.6710469, 0, 1
15.6710479, 0, 0
15.6710495, 0, 1
15.6710505, 0, 0
15.6710507, 1, 0
15.6710521, 1, 1
15.6710531, 1, 0
15.6710533, 0, 0
15.6710548, 0, 1
15.6710557, 0, 0
15.6710574, 0, 1
15.6710584, 0, 0
15.6710657, 0, 1
15.6710667, 0, 0
15.6710668, 1, 0
15.6710675, 0, 0
15.6710731, 1, 0
15.6710740, 1, 1
15.6710749, 1, 0
15.6710751, 0, 0
15.6710766, 0, 1
15.6710776, 0, 0
15.6710792, 0, 1
15.6710802, 0, 0
15.6710818, 0, 1
15.6710828, 0, 0
15.6710830, 1, 0
15.6710844, 1, 1
15.6710854, 1, 0
15.6710856, 0, 0
15.6710871, 0, 1
15.6710881, 0, 0
15.6710897, 0, 1
15.6710907, 0, 0
15.6710923, 0, 1
15.6710933, 0, 0
15.6710935, 1, 0
15.6711018, 0, 0
15.6711019, 0, 1
15.6711029, 0, 0
15.6711030, 1, 0
15.6711037, 0, 0
15.6711101, 0, 1
15.6711111, 0, 0
15.6711128, 0, 1
15.6711137, 0, 0
15.6711154, 0, 1
15.6711164, 0, 0
15.6711180, 0, 1
15.6711190, 0, 0
15.6711206, 0, 1
15.6711216, 0, 0
15.6711233, 0, 1
15.6711242, 0, 0
15.6711259, 0, 1
15.6711269, 0, 0
15.6711271, 1, 0
15.6711285, 1, 1
15.6711295, 1, 0
15.6711296, 0, 0
15.6711381, 0, 1
15.6711391, 0, 0
15.6711392, 1, 0
15.6711399, 0, 0
15.6711460, 0, 1
15.6711470, 1, 1
16.4192015, 0, 1
16.4192023, 0, 0
16.4192040, 0, 1
16.4192049, 0, 0
16.4192066, 0, 1
16.4192076, 0, 0
16.4192092, 0, 1
16.4192102, 0, 0
16.4192118, 0, 1
16.4192128, 0, 0
16.4192145, 0, 1
16.4192154, 0, 0
16.4192157, 1, 0
16.4192171, 1, 1
16.4192181, 1, 0
16.4192183, 0, 0
16.4192197, 0, 1
16.4192207, 0, 0
16.4192223, 0, 1
16.4192233, 0, 0
16.4192307, 0, 1
16.4192316, 0, 0
16.4192317, 1, 0
16.4192324, 0, 0
16.4192381, 1, 0
16.4192389, 1, 1
16.4192399, 1, 0
16.4192401, 0, 0
16.4192415, 0, 1
16.4192425, 0, 0
16.4192427, 1, 0
16.4192442, 1, 1
16.4192451, 1, 0
16.4192453, 0, 0
16.4192468, 0, 1
16.4192478, 0, 0
16.4192494, 0, 1
16.4192504, 0, 0
16.4192520, 0, 1
16.4192530, 0, 0
16.4192532, 1, 0
16.4192547, 1, 1
16.4192556, 1, 0
16.4192558, 0, 0
16.4192573, 0, 1
16.4192583, 0, 0
16.4192585, 1, 0
16.4192668, 0, 0
16.4192669, 0, 1
16.4192679, 0, 0
16.4192680, 1, 0
16.4192687, 0, 0
16.4192752, 0, 1
16.4192761, 0, 0
16.4192778, 0, 1
16.4192788, 0, 0
16.4192804, 0, 1
16.4192814, 0, 0
16.4192830, 0, 1
16.4192840, 0, 0
16.4192857, 0, 1
16.4192866, 0, 0
16.4192883, 0, 1
16.4192893, 0, 0
16.4192909, 0, 1
16.4192919, 0, 0
16.4192935, 0, 1
16.4192945, 0, 0
16.4193032, 0, 1
16.4193041, 0, 0
16.4193042, 1, 0
16.4193050, 0, 0
16.4193114, 0, 1
16.4193124, 0, 0
16.4193140, 0, 1
16.4193150, 0, 0
16.4193167, 0, 1
16.4193176, 0, 0
16.4193178, 1, 0
16.4193193, 1, 1
16.4193203, 1, 0
16.4193204, 0, 0
16.4193219, 0, 1
16.4193229, 0, 0
16.4193245, 0, 1
16.4193255, 0, 0
16.4193257, 1, 0
16.4193272, 1, 1
16.4193281, 1, 0
16.4193283, 0, 0
16.4193298, 0, 1
16.4193308, 0, 0
16.4193394, 0, 1
16.4193404, 0, 0
16.4193405, 1, 0
16.4193412, 0, 0
16.4193477, 0, 1
16.4193486, 0, 0
16.4193488, 1, 0
16.4193503, 1, 1
16.4193513, 1, 0
16.4193514, 0, 0
16.4193529, 0, 1
16.4193539, 0, 0
16.4193555, 0, 1
16.4193565, 0, 0
16.4193582, 0, 1
16.4193591, 0, 0
16.4193608, 0, 1
16.4193618, 0, 0
16.4193620, 1, 0
16.4193634, 1, 1
16.4193644, 1, 0
16.4193660, 1, 1
16.4193670, 1, 0
16.4193671, 0, 0
16.4193757, 0, 1
16.4193766, 0, 0
16.4193767, 1, 0
16.4193827, 0, 0
16.4193836, 0, 1
16.4193846, 1, 1
16.4210342, 0, 1
16.4210350, 0, 0
16.4210367, 0, 1
16.4210377, 0, 0
16.4210393, 0, 1
16.4210403, 0, 0
16.4210419, 0, 1
16.4210429, 0, 0
16.4210446, 0, 1
16.4210455, 0, 0
16.4210472, 0, 1
16.4210482, 0, 0
16.4210484, 1, 0
16.4210498, 1, 1
16.4210508, 1, 0
16.4210510, 0, 0
16.4210524, 0, 1
16.4210534, 0, 0
16.4210536, 1, 0
16.4210551, 1, 1
16.4210560, 1, 0
16.4210561, 0, 0
16.4210703, 0, 1
16.4210712, 0, 0
16.4210779, 0, 1
16.4210789, 0, 0
16.4210790, 1, 0
16.4210805, 1, 1
16.4210815, 0, 0
16.4210831, 0, 1
16.4210841, 0, 0
16.4210858, 0, 1
16.4210867, 0, 0
16.4210884, 0, 1
16.4210894, 0, 0
16.4210910, 0, 1
16.4210920, 0, 0
16.4210921, 1, 0
16.4210936, 1, 1
16.4210946, 1, 0
16.4210963, 1, 1
16.4210972, 1, 0
16.4210981, 0, 0
16.4211069, 0, 1
16.4211079, 0, 0
16.4211095, 0, 1
16.4211105, 0, 0
16.4211121, 0, 1
16.4211131, 0, 0
16.4211148, 0, 1
16.4211157, 0, 0
16.4211174, 0, 1
16.4211184, 0, 0
16.4211200, 0, 1
16.4211210, 0, 0
16.4211226, 0, 1
16.4211236, 0, 0
16.4211237, 1, 0
16.4211253, 1, 1
16.4211262, 1, 0
16.4211279, 1, 1
16.4211289, 1, 0
16.4211297, 0, 0
16.4211392, 0, 1
16.4211402, 0, 0
16.4211488, 0, 1
16.4211498, 0, 0
16.4211514, 0, 1
16.4211524, 0, 0
16.4211541, 0, 1
16.4211550, 0, 0
16.4211567, 0, 1
16.4211577, 0, 0
16.4211593, 0, 1
16.4211603, 0, 0
16.4211619, 0, 1
16.4211629, 0, 0
16.4211646, 0, 1
16.4211656, 0, 0
16.4211672, 0, 1
16.4211682, 0, 0
16.4211683, 1, 0
16.4211690, 0, 0
16.4211801, 0, 1
16.4211811, 0, 0
16.4211897, 0, 1
16.4211907, 0, 0
16.4211923, 0, 1
16.4211933, 0, 0
16.4211949, 0, 1
16.4211959, 0, 0
16.4211976, 0, 1
16.4211986, 0, 0
16.4212002, 0, 1
16.4212012, 0, 0
16.4212028, 0, 1
16.4212038, 0, 0
16.4212054, 0, 1
16.4212064, 0, 0
16.4212081, 0, 1
16.4212091, 0, 0
16.4212092, 1, 0
16.4212099, 0, 0
16.4212211, 0, 1
16.4212221, 0, 0
16.4212308, 0, 1
16.4212317, 0, 0
16.4212334, 0, 1
16.4212344, 0, 0
16.4212360, 0, 1
16.4212370, 0, 0
16.4212371, 1, 0
16.4212386, 1, 1
16.4212396, 1, 0
16.4212397, 0, 0
16.4212413, 0, 1
16.4212422, 0, 0
16.4212439, 0, 1
16.4212449, 0, 0
16.4212450, 1, 0
16.4212465, 1, 1
16.4212475, 1, 0
16.4212476, 0, 0
16.4212491, 0, 1
16.4212501, 0, 0
16.4212502, 1, 0
16.4212509, 0, 0
16.4212622, 0, 1
16.4212632, 0, 0
16.4212718, 0, 1
16.4212728, 0, 0
16.4212729, 1, 0
16.4212744, 1, 1
16.4212754, 1, 0
16.4212755, 0, 0
16.4212771, 0, 1
16.4212781, 0, 0
16.4212797, 0, 1
16.4212807, 0, 0
